Tipo,Producto,Cobertura,Pagos,Edad1,Edad2, SAF ,Crecimiento,SAD,PNU,PA
Vida Conjunta,Dotal Mixto,32,15,24,22,1841646.00,NA,1841646,329535.16,25411.61
Vida Conjunta,Dotal Mixto,34,11,25,26,1525770.00,NA,1525770,213400.78,16450.56
Vida Conjunta,Dotal Mixto,30,29,28,24,2290642.00,NA,2290642,514199.51,31975.57
Individual,Temporal,10,0,42,10,1057417.50,Fijo,0,14191.23,4966.54
Vida Conjunta,Dotal Mixto,39,4,24,23,188005.00,NA,188005,23493.84,2706.21
Ultimo Superviviente,Dotal Mixto,38,28,16,18,1930841.33,Variable,11742231.84,1665389.05,103184.32
Individual,Temporal,36,19,20,0,1330590.00,Variable,0,50525.26,3999.62
Individual,Dotal Mixto,43,4,21,4,1733892.00,NA,1733892,192580.25,28424.25
Vida Conjunta,Dotal Mixto,31,2,25,30,2058624.00,NA,2058624,356806.84,48003.98
Vida Conjunta,Dotal Mixto,23,14,36,43,562772.00,Variable,1646254.826,535973.33,52332.07
Vida Conjunta,Dotal Mixto,24,20,22,26,810941.00,NA,810941,179122.08,11591.10
Vida Conjunta,Dotal Mixto,19,19,39,42,223101.68,Variable,536920.7986,143813.33,9566.03
Ultimo Superviviente,Dotal Mixto,39,13,21,18,2042678.00,NA,2042678,226802.49,17873.54
Ultimo Superviviente,Dotal Mixto,27,0,28,35,484177.53,Variable,1721576.804,282489.93,98793.12
Vida Conjunta,Dotal Mixto,11,0,52,49,1520075.00,NA,1520075,684335.86,684335.86
Vida Conjunta,Dotal Mixto,31,0,27,25,2071220.00,NA,2071220,372888.35,372888.35
Individual,Temporal,35,29,26,4,2576874.00,NA,0,44993.76,2701.73
Vida Conjunta,Temporal,43,7,18,19,2353261.00,NA,0,69307.55,7483.21
Individual,Dotal Mixto,10,0,39,6,1600836.00,NA,1600836,738572.72,378433.09
Ultimo Superviviente,Temporal,35,21,26,27,807233.96,Variable,0,85.71,6.05
Individual,Dotal Mixto,17,10,44,5,110377.00,NA,110377,38625.37,3571.01
Ultimo Superviviente,Temporal,20,4,34,30,1339301.00,NA,0,21.52,4.04
Vida Conjunta,Ordinario de Vida,70,0,34,36,1723190.00,NA,0,170785.00,22992.04
Vida Conjunta,Ordinario de Vida,77,0,32,29,408442.00,NA,0,35526.60,7831.70
Ultimo Superviviente,Temporal,31,8,29,25,2925304.00,NA,0,63.26,6.80
Ultimo Superviviente,Dotal Mixto,23,13,40,42,1117204.00,NA,1117204,270501.74,21319.21
Vida Conjunta,Dotal Mixto,15,15,39,44,2294349.60,Variable,4542655.282,1630551.43,123475.89
Vida Conjunta,Dotal Mixto,24,5,34,41,2246555.00,NA,2246555,673017.37,111347.52
Ultimo Superviviente,Temporal,28,8,29,37,747310.00,NA,0,31.18,4.59
Individual,Temporal,26,3,27,6,1269572.00,NA,0,16857.85,2263.43
Individual,Dotal Mixto,41,40,17,6,2165620.02,Variable,15245940.47,1539065.71,82714.68
Vida Conjunta,Dotal Mixto,28,23,21,25,1986051.00,NA,1986051,482840.40,33039.43
Vida Conjunta,Dotal Mixto,43,11,17,20,294592.00,NA,294592,35113.79,3241.86
Ultimo Superviviente,Temporal,22,22,24,25,2318787.00,NA,0,18.55,1.15
Vida Conjunta,Temporal,9,0,22,30,2389632.00,NA,0,32332.43,4780.56
Vida Conjunta,Dotal Mixto,46,14,16,15,1364026.00,NA,1364026,149473.36,12712.68
Vida Conjunta,Dotal Mixto,16,16,47,48,647188.00,NA,647188,306215.97,27677.08
Individual,Dotal Mixto,36,0,24,7,1966491.00,NA,1966491,258662.32,42633.56
Ultimo Superviviente,Temporal,41,22,24,22,201312.00,NA,0,6.37,0.42
Individual,Dotal Mixto,23,14,18,2,1865252.50,Variable,5456349.864,1611275.24,142075.82
Individual,Dotal Mixto,18,1,38,4,762053.00,NA,762053,265165.75,58421.35
Ultimo Superviviente,Dotal Mixto,44,35,15,22,2648114.00,NA,2648114,253570.46,14193.33
Individual,Dotal Mixto,27,19,30,7,1875669.00,NA,1875669,371578.28,24790.85
Individual,Dotal Mixto,18,7,23,9,368932.00,NA,368932,100318.40,8844.50
Vida Conjunta,Dotal Mixto,39,0,21,27,851723.00,NA,851723,121532.73,121532.73
Vida Conjunta,Dotal Mixto,35,19,19,21,1373850.00,NA,1373850,257009.43,19823.72
Vida Conjunta,Temporal,26,0,26,28,1482601.00,NA,0,38099.14,6289.24
Ultimo Superviviente,Dotal Mixto,15,0,36,38,640033.00,NA,640033,218667.48,41030.00
Vida Conjunta,Temporal,43,0,22,20,2299316.00,NA,0,72827.57,37319.00
Individual,Dotal Mixto,27,19,23,3,3123891.58,Variable,11107535.97,2570033.33,186932.80
Ultimo Superviviente,Temporal,19,12,19,27,2642561.00,NA,0,17.04,1.44
Individual,Temporal,30,13,23,6,2881041.00,NA,0,36536.29,2891.26
Ultimo Superviviente,Temporal,24,0,33,34,1429541.85,Variable,0,79.42,79.42
Individual,Ordinario de Vida,59,1,52,7,2021168.70,Fijo,0,617736.86,91478.92
Vida Conjunta,Dotal Mixto,33,15,19,21,1622571.00,NA,1622571,276273.38,21291.21
Vida Conjunta,Dotal Mixto,25,8,21,28,150543.00,NA,150543,33347.33,3080.19
Vida Conjunta,Dotal Mixto,32,8,25,27,2838299.00,NA,2838299,449415.03,39775.36
Individual,Dotal Mixto,9,0,50,6,454313.00,NA,454313,220934.10,113231.96
Vida Conjunta,Temporal,23,8,36,33,2503063.00,NA,0,90118.53,12151.18
Individual,Dotal Mixto,7,0,27,9,929276.00,Fijo,1121540,514336.60,96624.15
Vida Conjunta,Temporal,34,22,30,30,561403.00,NA,0,21583.59,1379.30
Vida Conjunta,Dotal Mixto,22,13,25,29,1308143.00,NA,1308143,418016.66,38669.10
Vida Conjunta,Temporal,32,0,31,33,1820387.00,NA,0,81740.14,81740.14
Vida Conjunta,Dotal Mixto,32,15,23,23,1636244.97,Variable,7425344.285,1054738.10,75195.20
Vida Conjunta,Dotal Mixto,41,32,16,17,2344213.00,NA,2344213,339562.13,20498.52
Individual,Dotal Mixto,38,37,23,7,187310.39,Variable,1139110.731,126779.05,6904.83
Vida Conjunta,Dotal Mixto,16,6,22,23,1353331.00,NA,1353331,493849.31,56890.92
Vida Conjunta,Temporal,21,8,28,31,869208.00,NA,0,21830.62,2707.70
Vida Conjunta,Dotal Mixto,41,38,15,18,2020202.00,NA,2020202,280334.89,15826.82
Ultimo Superviviente,Dotal Mixto,18,5,32,33,827397.00,NA,827397,210924.04,19353.67
Individual,Dotal Mixto,27,17,16,4,388452.00,NA,388452,87444.32,6522.58
Ultimo Superviviente,Ordinario de Vida,69,10,33,42,2516543.00,Variable,0,704646.61,86912.04
Ultimo Superviviente,Dotal Mixto,50,35,15,10,1802052.00,Variable,19680810.21,1709053.40,99413.40
Vida Conjunta,Temporal,30,23,33,34,2256434.20,Variable,0,211012.21,13990.66
Individual,Ordinario de Vida,81,7,25,2,442226.00,NA,0,27591.15,3704.95
Vida Conjunta,Dotal Mixto,9,0,31,29,496299.00,NA,496299,208750.06,34464.26
Vida Conjunta,Dotal Mixto,28,0,31,35,2296232.18,Variable,8572882.563,1713483.81,1713483.81
Vida Conjunta,Temporal,36,25,23,20,2640712.78,Variable,0,151115.40,9009.25
Vida Conjunta,Dotal Mixto,15,0,30,33,272392.64,Variable,539318.7862,224098.10,114854.43
Vida Conjunta,Dotal Mixto,21,15,25,30,2283043.00,NA,2283043,729208.74,59998.69
Individual,Dotal Mixto,31,31,26,5,1513357.24,Variable,6540642.802,1129290.48,65619.14
Individual,Dotal Mixto,12,4,24,4,1710244.00,NA,1710244,786950.81,116163.94
Ultimo Superviviente,Dotal Mixto,35,4,20,24,1014328.00,NA,1014328,130435.01,14955.28
Individual,Dotal Mixto,42,29,16,4,795360.00,NA,795360,90830.29,5440.99
Vida Conjunta,Dotal Mixto,11,1,37,37,3263674.39,Variable,5316181.682,2557174.29,564205.96
Individual,Temporal,11,10,31,7,2260332.00,NA,0,19329.81,1640.28
Individual,Dotal Mixto,17,4,18,6,1912737.00,NA,1912737,628584.12,77678.61
Vida Conjunta,Dotal Mixto,35,0,20,18,935446.00,NA,935446,139940.46,37636.09
Individual,Dotal Mixto,19,9,40,10,1033488.00,NA,1033488,259515.06,20583.31
Vida Conjunta,Dotal Mixto,26,26,23,23,1855068.60,Fijo,3963101.1,1025124.12,66466.63
Individual,Ordinario de Vida,58,0,48,9,2292821.00,NA,0,278407.76,74884.95
Vida Conjunta,Dotal Mixto,29,20,32,28,144274.00,NA,144274,28594.33,1922.29
Vida Conjunta,Temporal,13,10,36,36,1973038.00,NA,0,43580.38,4725.07
Ultimo Superviviente,Temporal,41,2,22,26,259559.00,NA,0,8.74,1.29
Vida Conjunta,Dotal Mixto,28,11,21,22,1991168.65,Fijo,4328627.5,971130.18,94022.07
Individual,Dotal Mixto,18,8,37,0,1371156.00,NA,1371156,576535.27,85226.89
Individual,Dotal Mixto,48,16,14,2,143576.00,NA,143576,13843.91,1131.92
Individual,Dotal Mixto,22,0,31,8,130279.00,NA,130279,30968.51,5818.64
Individual,Dotal Mixto,33,19,27,8,3936131.89,Variable,18755438.09,2537265.71,166080.45
Individual,Dotal Mixto,27,1,28,1,2056203.00,NA,2056203,538239.79,275766.66
Individual,Ordinario de Vida,53,0,56,8,982838.00,NA,0,174043.64,174043.64
Ultimo Superviviente,Ordinario de Vida,87,8,19,19,1888005.00,NA,0,8569.08,1148.18
Vida Conjunta,Ordinario de Vida,76,2,31,30,3463168.86,Variable,0,2232389.52,276662.17
Vida Conjunta,Ordinario de Vida,57,0,50,49,3400172.10,Variable,0,2664123.81,2664123.81
Vida Conjunta,Dotal Mixto,14,0,23,23,1342172.00,NA,1342172,445493.72,83778.77
Individual,Temporal,46,33,17,4,685667.00,NA,0,10577.29,607.34
Ultimo Superviviente,Temporal,26,5,26,29,2047683.50,Variable,0,70.33,10.36
Ultimo Superviviente,Dotal Mixto,13,0,43,44,117100.00,NA,117100,46301.99,46301.99
Vida Conjunta,Dotal Mixto,23,21,21,18,2795639.88,Variable,8177975.535,2086149.52,139719.48
Vida Conjunta,Dotal Mixto,22,0,40,39,157079.00,NA,157079,42931.24,22005.75
Ultimo Superviviente,Dotal Mixto,23,2,24,32,2615052.00,NA,2615052,810359.13,283400.96
Individual,Dotal Mixto,34,20,26,10,4848502.59,Variable,24257972.61,2834819.05,176780.37
Vida Conjunta,Dotal Mixto,37,9,23,22,2287207.40,Variable,13247084.75,1474354.29,125425.39
Vida Conjunta,Dotal Mixto,18,12,29,35,161352.00,NA,161352,54086.16,4615.60
Vida Conjunta,Temporal,10,0,35,32,271100.00,NA,0,5007.87,942.23
Ultimo Superviviente,Temporal,45,18,14,14,3107399.40,Variable,0,249.89,19.69
Vida Conjunta,Dotal Mixto,31,26,18,16,929247.00,NA,929247,205217.53,13504.45
Vida Conjunta,Dotal Mixto,16,0,22,24,3795172.55,Variable,7889891.162,2832016.19,761735.11
Individual,Dotal Mixto,11,11,25,10,2514628.00,NA,2514628,909705.66,67873.67
Vida Conjunta,Temporal,44,33,18,23,197371.00,NA,0,6761.80,391.87
Vida Conjunta,Dotal Mixto,26,18,37,36,1892257.00,NA,1892257,496430.51,37512.42
Individual,Dotal Mixto,19,0,34,9,1549150.00,NA,1549150,404668.10,141601.95
Vida Conjunta,Dotal Mixto,42,32,21,22,2612772.00,NA,2612772,342655.00,20265.66
Ultimo Superviviente,Temporal,29,17,30,28,3005105.20,Variable,0,192.00,15.13
Vida Conjunta,Dotal Mixto,23,0,19,22,1948960.00,NA,1948960,514499.72,263647.29
Ultimo Superviviente,Temporal,46,15,16,17,1859646.00,NA,0,39.43,3.11
Individual,Temporal,43,0,16,4,1805997.00,NA,0,24811.43,12711.12
Vida Conjunta,Dotal Mixto,27,11,26,25,382390.00,NA,382390,93193.17,9029.00
Ultimo Superviviente,Temporal,11,0,49,50,3735075.00,Variable,0,255.41,89.32
Vida Conjunta,Temporal,44,25,13,18,2464447.00,Variable,0,243873.86,16657.23
Individual,Dotal Mixto,11,3,21,7,498023.00,NA,498023,208011.97,25707.03
Ultimo Superviviente,Dotal Mixto,26,12,36,34,2576413.00,NA,2576413,688625.81,69820.00
Vida Conjunta,Temporal,21,4,31,29,1349411.00,NA,0,34616.38,6515.64
Individual,Dotal Mixto,39,14,15,2,1077993.63,Variable,6883503.843,931211.43,82094.85
Vida Conjunta,Dotal Mixto,17,9,33,34,384118.90,Fijo,663478.1,264128.33,30505.14
Vida Conjunta,Temporal,23,17,39,35,757812.00,NA,0,29727.88,2135.10
Individual,Dotal Mixto,31,3,27,7,674410.00,NA,674410,111142.28,13738.93
Vida Conjunta,Dotal Mixto,44,15,20,17,2551298.00,NA,2551298,332770.94,29449.60
Vida Conjunta,Temporal,22,11,26,29,1157119.00,NA,0,27057.25,2223.55
Ultimo Superviviente,Temporal,39,0,23,22,724210.00,NA,0,14.65,14.65
Ultimo Superviviente,Temporal,19,18,40,38,224333.35,Variable,0,11.36,0.78
Vida Conjunta,Dotal Mixto,14,12,21,25,2482802.00,NA,2482802,786369.66,57404.16
Ultimo Superviviente,Ordinario de Vida,92,0,14,14,2172148.00,NA,0,6990.90,2444.88
Individual,Dotal Mixto,37,35,22,5,1674306.00,NA,1674306,229986.94,12883.94
Individual,Dotal Mixto,21,0,25,9,865320.00,NA,865320,204552.37,38425.91
Individual,Dotal Mixto,21,12,16,1,285558.00,Variable,757670.3861,259009.52,26330.74
Vida Conjunta,Ordinario de Vida,62,3,47,46,2926778.00,NA,0,620223.30,167278.17
Vida Conjunta,Dotal Mixto,9,9,33,28,2679322.00,NA,2679322,1127246.77,92664.17
Individual,Ordinario de Vida,93,0,18,1,1948444.00,NA,0,95490.46,95490.46
Individual,Dotal Mixto,26,9,13,2,2123219.00,NA,2123219,550154.17,63212.26
Vida Conjunta,Temporal,31,0,27,30,1023744.00,NA,0,32137.99,7083.68
Individual,Dotal Mixto,36,26,19,7,2789620.00,NA,2789620,363154.59,21753.98
Individual,Dotal Mixto,12,1,32,9,2392712.00,NA,2392712,867282.24,107229.22
Vida Conjunta,Dotal Mixto,27,4,31,28,1673492.00,NA,1673492,328811.72,35534.60
Vida Conjunta,Temporal,20,14,35,36,1269878.28,Variable,0,62699.79,5174.70
Individual,Ordinario de Vida,77,4,29,4,1725631.00,NA,0,116851.31,17253.00
Vida Conjunta,Dotal Mixto,45,0,18,20,1408408.00,NA,1408408,156722.50,42151.10
Ultimo Superviviente,Temporal,28,18,30,34,4213262.50,Variable,0,283.16,19.14
Vida Conjunta,Dotal Mixto,33,17,19,21,1770381.00,NA,1770381,344576.55,27387.21
Ultimo Superviviente,Dotal Mixto,17,7,29,28,861877.00,NA,861877,280509.63,28440.32
Vida Conjunta,Dotal Mixto,25,11,16,18,1922938.00,NA,1922938,506979.09,49057.23
Vida Conjunta,Temporal,41,10,16,17,504850.00,NA,0,14181.48,1756.43
Vida Conjunta,Temporal,44,10,18,21,751539.00,NA,0,24842.45,2532.69
Individual,Dotal Mixto,47,26,15,0,1979943.00,NA,1979943,218420.28,14550.41
Vida Conjunta,Dotal Mixto,37,30,23,26,967150.00,NA,967150,125449.76,7205.71
Individual,Temporal,23,14,39,6,594088.00,NA,0,13244.87,1020.20
Ultimo Superviviente,Dotal Mixto,25,20,16,17,302687.00,NA,302687,85103.41,6321.85
Individual,Dotal Mixto,35,1,27,10,4408425.76,Variable,23158994.5,2577515.24,296219.63
Individual,Dotal Mixto,20,5,35,3,254243.00,NA,254243,84295.73,12453.16
Vida Conjunta,Temporal,37,22,18,25,657005.00,NA,0,18720.89,1192.08
Ultimo Superviviente,Temporal,14,13,20,27,1952132.00,NA,0,9.50,0.73
Ultimo Superviviente,Ordinario de Vida,66,3,37,43,2172044.00,NA,0,29664.88,5566.23
Individual,Ordinario de Vida,55,0,54,9,2186134.82,Variable,0,1342097.14,687869.60
Ultimo Superviviente,Dotal Mixto,24,15,35,36,1775663.00,NA,1775663,452145.60,35634.02
Individual,Temporal,27,5,25,5,740881.45,Variable,0,16983.89,2099.48
Individual,Temporal,45,3,16,3,3065841.32,Variable,0,148984.12,27985.78
Vida Conjunta,Dotal Mixto,36,7,27,33,355508.84,Variable,1960992.208,278550.48,32129.74
Vida Conjunta,Dotal Mixto,41,31,23,23,525611.00,NA,525611,66284.81,3880.32
Vida Conjunta,Dotal Mixto,31,26,29,30,1774737.00,NA,1774737,353600.66,22310.80
Individual,Dotal Mixto,33,18,22,6,1301320.00,NA,1301320,203685.55,14131.41
Ultimo Superviviente,Dotal Mixto,27,26,28,30,2814727.35,Fijo,5996593.05,1385698.70,87174.02
Vida Conjunta,Ordinario de Vida,77,7,27,34,1896172.00,NA,0,203833.47,25283.92
Individual,Dotal Mixto,33,14,18,4,1178623.00,NA,1178623,201380.23,16467.68
Vida Conjunta,Ordinario de Vida,60,6,45,49,176725.00,NA,0,34253.06,4274.37
Vida Conjunta,Temporal,39,12,21,22,564913.00,NA,0,17835.71,1647.56
Vida Conjunta,Dotal Mixto,35,19,13,22,1395818.00,NA,1395818,237831.31,17368.79
Vida Conjunta,Temporal,9,1,37,38,1701789.00,NA,0,34389.13,4632.45
Ultimo Superviviente,Dotal Mixto,20,2,16,16,675528.00,NA,675528,230892.47,62013.77
Individual,Dotal Mixto,12,0,18,6,2894296.00,NA,2894296,1208654.02,227035.20
Vida Conjunta,Dotal Mixto,40,40,24,20,1094378.00,NA,1094378,120371.65,6440.37
Vida Conjunta,Temporal,46,18,12,16,2120611.90,Fijo,0,112743.84,8684.66
Vida Conjunta,Ordinario de Vida,82,0,22,24,2938103.00,NA,0,215605.81,47519.76
Ultimo Superviviente,Temporal,25,24,23,23,476304.00,NA,0,4.11,0.25
Ultimo Superviviente,Dotal Mixto,27,23,24,26,209096.88,Variable,743480.0713,134650.94,8224.95
Vida Conjunta,Dotal Mixto,19,9,35,41,2459260.80,Fijo,4303706.4,1419625.74,145382.14
Vida Conjunta,Dotal Mixto,12,5,39,38,2509627.00,NA,2509627,1113553.91,138320.63
Ultimo Superviviente,Dotal Mixto,14,0,39,47,1305737.00,NA,1305737,445889.59,73389.82
Individual,Dotal Mixto,43,7,17,7,866317.00,NA,866317,83037.12,8010.74
Ultimo Superviviente,Dotal Mixto,45,45,17,17,2938342.81,Variable,25143841.03,2408218.30,126906.04
Individual,Dotal Mixto,29,11,26,3,1263087.00,NA,1263087,273954.66,26451.35
Vida Conjunta,Temporal,21,17,22,17,691061.45,Fijo,0,15824.00,1219.90
Vida Conjunta,Temporal,40,0,20,26,140184.00,NA,0,4590.95,4590.95
Individual,Dotal Mixto,25,15,17,4,2949591.00,NA,2949591,729616.99,57717.84
Vida Conjunta,Ordinario de Vida,66,5,37,40,3615519.69,Variable,0,2832854.29,382078.25
Vida Conjunta,Dotal Mixto,32,12,22,29,1277281.00,NA,1277281,202216.34,15593.44
Vida Conjunta,Dotal Mixto,20,17,25,26,2768740.00,NA,2768740,1014297.96,83448.90
Vida Conjunta,Dotal Mixto,21,1,35,38,159535.00,NA,159535,37613.15,4338.74
Vida Conjunta,Dotal Mixto,13,0,32,31,2266774.00,NA,2266774,791810.86,106548.46
Ultimo Superviviente,Dotal Mixto,25,19,27,30,1741674.60,Variable,5617074.64,1431560.82,103584.52
Ultimo Superviviente,Dotal Mixto,33,11,24,31,2114374.28,Variable,10074869.68,1734938.44,166927.77
Ultimo Superviviente,Temporal,41,15,22,29,3843304.75,Fijo,0,282.98,19.53
Individual,Ordinario de Vida,72,0,39,7,1188688.00,NA,0,107611.68,17750.55
Individual,Dotal Mixto,40,1,12,0,801799.00,Variable,5375862.771,763618.10,763618.10
Ultimo Superviviente,Temporal,39,24,22,27,2952105.00,NA,0,99.46,6.47
Ultimo Superviviente,Dotal Mixto,12,0,29,33,2657842.20,Fijo,3740666.8,1479996.41,397501.87
Ultimo Superviviente,Dotal Mixto,43,23,21,26,2422507.60,Variable,18802504.86,1885333.21,122630.73
Vida Conjunta,Dotal Mixto,7,0,48,49,2673100.00,NA,2673100,1248794.90,168732.00
Individual,Dotal Mixto,38,11,19,1,1796577.00,NA,1796577,282160.35,30398.56
Individual,Dotal Mixto,37,34,21,6,1151576.00,NA,1151576,150770.47,8441.07
Vida Conjunta,Dotal Mixto,12,2,33,28,3760737.25,Variable,6432136.932,2424204.76,300443.28
Individual,Dotal Mixto,30,1,33,10,3112648.23,Variable,12812082.16,1819900.95,209228.25
Vida Conjunta,Dotal Mixto,39,20,20,27,145228.00,NA,145228,23529.09,1767.13
Ultimo Superviviente,Temporal,10,0,45,44,708812.32,Variable,0,20.56,7.19
Vida Conjunta,Dotal Mixto,30,15,26,27,486803.00,NA,486803,83706.15,5973.05
Vida Conjunta,Dotal Mixto,38,31,22,22,2729560.40,Variable,16599567.6,1939847.62,112374.57
Individual,Temporal,11,0,21,6,1635528.00,NA,0,10106.93,2225.32
Vida Conjunta,Dotal Mixto,22,5,41,40,2039728.64,Variable,5682607.672,1761994.29,291708.94
Individual,Dotal Mixto,32,8,23,6,2866490.04,Variable,13008245,2037160.95,196595.86
Vida Conjunta,Temporal,37,3,27,27,323288.78,Variable,0,34483.31,6488.25
Vida Conjunta,Ordinario de Vida,84,0,18,27,1714512.00,NA,0,133015.68,35778.94
Individual,Temporal,20,6,15,4,2791017.60,Fijo,0,26163.93,3233.18
Ultimo Superviviente,Ordinario de Vida,71,2,37,37,1677502.00,NA,0,13078.23,1613.06
Vida Conjunta,Ordinario de Vida,62,4,44,47,2043311.00,NA,0,435000.40,117325.02
Individual,Dotal Mixto,12,5,49,6,2660860.40,Variable,4550974.271,1891023.81,218234.88
Vida Conjunta,Dotal Mixto,29,0,24,27,831471.00,NA,831471,136010.05,136010.05
Vida Conjunta,Dotal Mixto,23,18,34,42,774016.75,Variable,2264200.781,498938.10,33702.54
Ultimo Superviviente,Temporal,39,14,18,13,1717329.00,NA,0,21.51,1.97
Ultimo Superviviente,Dotal Mixto,46,14,16,16,2186957.00,NA,2186957,199494.56,16852.68
Individual,Temporal,41,20,22,9,4406685.87,Variable,0,182499.96,11546.69
Vida Conjunta,Dotal Mixto,33,22,28,28,2597338.00,NA,2597338,518563.89,36306.85
Vida Conjunta,Dotal Mixto,27,16,34,38,2007005.00,NA,2007005,483055.95,37477.35
Individual,Temporal,45,23,16,1,2656185.00,Fijo,0,80678.91,5596.69
Vida Conjunta,Dotal Mixto,19,18,31,33,1666456.00,NA,1666456,585649.87,44111.49
Vida Conjunta,Dotal Mixto,14,0,21,27,1979875.00,NA,1979875,722440.23,370208.20
Vida Conjunta,Dotal Mixto,32,27,24,26,1310976.00,NA,1310976,216094.85,12913.34
Individual,Temporal,23,1,36,4,2780608.00,NA,0,53325.50,11747.25
Ultimo Superviviente,Temporal,23,5,34,34,4103047.42,Variable,0,171.28,17.37
Vida Conjunta,Dotal Mixto,24,9,17,21,2114397.65,Variable,6494422.619,1826496.19,210403.49
Vida Conjunta,Temporal,16,9,33,35,2750688.00,NA,0,65888.06,8183.14
Individual,Dotal Mixto,24,19,38,3,2804931.65,Fijo,5609863.3,1520937.47,111132.17
Vida Conjunta,Temporal,16,5,38,44,1943707.00,NA,0,70911.70,9572.96
Ultimo Superviviente,Temporal,24,24,30,31,2465949.00,NA,0,43.14,2.71
Vida Conjunta,Temporal,30,0,26,24,1418329.00,NA,0,38659.95,38659.95
Vida Conjunta,Dotal Mixto,13,6,30,38,2432039.00,NA,2432039,935236.47,95541.34
Ultimo Superviviente,Dotal Mixto,35,4,27,25,1693428.00,NA,1693428,239848.65,32137.66
Individual,Temporal,31,4,33,2,784160.84,Variable,0,42691.34,8024.38
Ultimo Superviviente,Dotal Mixto,40,40,15,20,2092798.00,NA,2092798,282553.56,15562.73
Ultimo Superviviente,Dotal Mixto,31,20,32,35,1650458.00,NA,1650458,328562.93,23775.23
Vida Conjunta,Dotal Mixto,32,19,21,29,893328.00,NA,893328,141246.81,9299.74
Individual,Dotal Mixto,16,16,33,1,622766.55,Variable,1294686.93,564867.62,48013.33
Ultimo Superviviente,Dotal Mixto,15,13,23,25,1088498.00,NA,1088498,337434.85,24415.22
Vida Conjunta,Temporal,15,11,41,46,1463967.00,NA,0,57017.04,4570.19
Vida Conjunta,Dotal Mixto,23,21,40,40,2385220.00,NA,2385220,627032.05,41782.17
Individual,Temporal,38,26,27,4,2063997.00,NA,0,41994.65,2623.34
Vida Conjunta,Dotal Mixto,23,0,29,32,2093429.00,NA,2093429,466966.74,466966.74
Vida Conjunta,Dotal Mixto,47,39,16,18,3030043.80,Variable,28586215.52,2748339.05,155290.39
Vida Conjunta,Ordinario de Vida,86,5,19,23,1241255.00,NA,0,98662.07,18559.20
Vida Conjunta,Temporal,22,6,31,33,2094435.00,NA,0,58207.73,5381.68
Individual,Dotal Mixto,24,17,38,9,2818661.00,NA,2818661,590792.20,39494.45
Vida Conjunta,Dotal Mixto,34,34,24,24,3027768.80,Fijo,6596210.6,891808.90,49676.18
Individual,Temporal,14,1,48,8,2909280.00,NA,0,71479.47,9618.82
Ultimo Superviviente,Temporal,38,29,23,22,111639.00,NA,0,2.61,0.16
Ultimo Superviviente,Dotal Mixto,30,11,28,32,2128780.79,Variable,8762350.376,1509206.25,127494.89
Individual,Dotal Mixto,45,31,18,2,1179697.00,NA,1179697,130564.64,7826.94
Vida Conjunta,Temporal,14,14,35,37,2929210.00,NA,0,71769.17,5266.19
